Gene symbol	P2	P4	P6	P8	P9	W5	W6	W7	W8	W9
SNU13	0	1.371336057	1.276184672	3.90866967	1.999357482	0.783387481	0.695207245	0	0.689568811	2.121835491
SNUPN	553.6014747	524.0937309	485.2027793	599.9193654	366.2583007	469.6803242	425.3133865	283.6329019	835.9903396	467.5194869
SNURF	283.6767253	1621.227619	589.8524465	1293.596579	1859.187979	3722.534575	3239.963369	2703.546705	970.2869991	2496.921988
SNW1	1547.970933	1659.722948	1613.970711	1782.135499	2190.503491	2000.857184	1870.415223	1520.454154	1621.307837	2009.465251
SNX1	87.42526657	494.7392813	144.4908006	556.1527263	754.7150357	964.7068823	741.8543216	458.5093985	281.2907529	621.4329692
SNX10	559.208184	372.2717395	659.7566361	540.5785463	547.4646027	415.7457365	464.5570386	237.2784917	519.5415551	472.8685035
SNX11	978.6347562	949.0909492	747.9139113	1048.418303	799.1616121	1352.871463	1118.608501	808.1634867	407.2235679	626.9860273
SNX12	781.0522979	1168.391883	828.3203717	906.7025637	1042.070164	1342.274253	1278.876519	1107.654942	923.9928304	1212.71598
SNX13	1719.147678	2809.700517	2257.463083	2242.672302	3176.518821	4227.578653	3909.868517	4101.980085	2583.545725	3689.827579
SNX14	1794.553825	1602.110534	1918.146331	1601.139969	1519.270192	1604.407154	1812.302568	1161.003451	1837.432695	1609.146818
SNX15	2475.221938	2664.14747	2116.378622	3661.626908	2802.597007	2592.68263	2393.172941	3054.792752	2185.984976	2415.846618
SNX16	43.42071177	19.93337014	7.767217513	125.9477375	33.27169897	16.75805312	6.297204972	40.07889024	7.682925053	10.73281261
SNX17	55.71713592	95.57284592	77.44782099	71.36479095	85.12489846	36.60974723	49.60263741	24.71053633	46.96544297	45.32521259
SNX18	37.21484716	140.4571712	34.89047594	190.1509573	218.9580569	448.899286	287.2009263	238.1196754	75.75779706	205.8450555
SNX19	10.38398228	13.8065211	16.56700192	15.13467658	11.28631578	24.10980067	40.23032883	0	45.47576731	18.16746536
SNX2	1.017054847	5.162847135	14.09961818	2.742274812	4.01435219	12.14286567	16.88656027	0	26.62603467	18.02612715
SNX20	456.5402115	510.014827	507.6027583	440.5208815	306.3102846	376.6209559	370.1187089	323.8717237	371.1532639	369.8087182
SNX21	36.4310462	126.1643355	98.99387246	91.42879379	63.91973731	96.91555295	75.84837962	118.7041068	28.93827365	39.16706299
SNX22	916.1990325	986.7241469	891.8515521	1090.170753	941.5493344	879.6251879	817.3346409	808.6864768	935.0712596	879.6564756
SNX24	506.829759	749.667141	366.5076518	674.4024479	640.3193837	1057.241822	856.2578965	1167.969699	517.3494503	651.284605
SNX25	515.3756729	564.4410089	539.0519621	495.9107022	447.0471724	469.4537438	527.5221235	444.6170559	636.7601486	503.4715229
SNX27	380.9416128	334.1884055	362.1278368	339.077918	327.6280004	294.0374916	310.4979423	1317.651942	356.9281634	349.6947512
SNX29	666.035102	485.6294288	561.8863443	369.698748	577.9656383	717.2671595	621.7157145	434.9005264	465.6370079	642.7937952
SNX3	9.150805518	39.10476871	9.241313436	20.57473476	9.009938623	57.11900862	33.71895062	0	32.55964679	40.10765945
SNX30	464.4896669	449.5145701	358.7856958	508.1935042	306.0578391	430.1886097	394.8670087	794.3903678	388.9658349	343.3796666
SNX31	933.9613388	818.4502084	992.5288476	788.5304527	878.4559791	763.1257092	761.8227592	1146.757142	1022.628241	852.7400746
SNX32	526.9593404	698.0188748	293.0906981	407.6348698	875.7485915	679.9001334	583.0226711	671.9322018	1199.088329	692.1150235
SNX33	998.5446496	849.9282491	776.973843	827.7818882	817.3753904	600.4029273	578.8407973	783.9743143	807.1042909	734.3162893
SNX4	732.1046542	874.9529866	914.9551906	819.8635321	930.4552679	712.8630117	583.3320967	707.7738789	676.5895765	644.9728324
SNX5	44.39980795	50.71214574	49.65610755	43.87001328	57.45401873	14.19176714	42.51210861	89.89670915	59.45356141	101.7342577
SNX6	943.6438703	1176.249644	1142.221719	1073.001433	1174.12222	1108.623545	1022.075838	1360.38055	973.532485	1193.718602
SNX7	642.152804	857.7823219	744.9672166	800.789079	785.4905705	652.5793055	907.6855553	1608.246437	952.3562361	1122.098131
SNX8	609.7556385	504.0578275	520.139947	567.4640495	606.3250157	887.8584961	451.1297748	519.0557396	489.9591126	505.1637091
SNX9	1211.047946	975.8485297	1354.659925	1059.059113	786.4240191	1184.823015	1232.304341	1779.035074	1341.295052	1019.475722
SOAT1	579.1328818	892.7514127	630.6795349	1278.846025	1620.158639	1346.8615	1031.519345	1262.679398	655.5486401	1025.987437
SOAT2	157.625115	160.4440461	340.1601247	345.4020017	309.4656532	11.67542336	12.50368041	38.19898704	16.75910808	13.001638
SOBP	448.2136344	440.160822	456.9801426	458.0747888	539.1718544	418.565174	437.6320455	329.8836891	485.0356809	483.4886509
SOCS1	355.8642192	334.0774326	361.7553626	353.0260501	367.771602	299.3624818	298.9022509	313.6591219	376.7728828	379.6771436
SOCS2	1736.472144	1291.072279	1604.176082	1260.97365	988.6577343	1129.977117	1011.394536	2214.444687	1511.569171	1510.670143
SOCS3	930.7532169	1490.326469	1309.169547	1851.978252	1629.319949	1183.615107	1211.553637	1008.706717	1332.108077	1376.128254
SOCS4	313.7516002	304.1596193	300.2750949	367.358749	296.4862644	503.2476658	323.7588806	336.6477933	302.350344	273.0922415
SOCS5	912.4010541	798.6210023	790.4869781	848.120824	648.9867019	751.8107148	621.606165	338.5796152	673.1068001	645.2797497
SOCS6	17.74944056	11.87760076	37.42933295	40.6569104	8.82301745	11.80577392	11.27589406	0	5.918909003	3.778359876
SOCS7	15.40902577	1.859531888	1.154744431	11.64724623	4.869606957	6.412006833	11.21628965	0	5.605515089	1.913704758
SOD1	825.6934494	1036.360029	841.9968106	926.3719419	811.8216236	922.0672289	857.4014451	1660.194599	785.5692349	812.394191
SOD2	265.7048234	276.8642351	242.660178	285.3560809	260.0215592	276.0389235	249.7601953	812.717874	247.3478999	268.1033848
SOD3	9847.243745	7120.936597	8478.37489	6645.019213	6337.692022	7989.49741	9838.233318	7032.432496	10134.53604	7297.539202
SOGA1	723.4393712	1052.750393	829.0285686	814.5037579	787.8260186	875.1253002	942.6773436	682.5849611	1163.871303	902.2117679
SOGA3	89.63992857	10.35354983	19.92785115	206.4983207	95.18327716	68.22056055	51.42528715	39.80332335	45.08858201	46.92322824
SON	368.7064842	332.80557	353.9117914	293.9205585	310.9655174	385.1893372	302.7343675	574.6541585	381.7220974	363.8702545
SORBS1	24.29249698	4.114052988	0.638693287	19.44930944	1.997416824	11.82171137	5.514434949	0	4.822887372	10.58475167
SORBS2	23.89546576	34.15940586	68.813178	94.41326541	68.78236739	179.4017793	61.78364092	53.89097397	34.10150545	40.93918257
SORBS3	1198.329676	1390.4523	1156.688907	1600.439101	1874.131112	1307.592591	1102.397638	1100.604108	1025.022294	1316.008182
SORCS1	239.7933131	114.7105896	229.3402839	268.5443656	193.7313545	127.5702991	132.602749	154.0820527	176.8311582	137.6675817
SORCS2	1725.850383	1515.702287	1793.340951	1564.43615	1288.734989	1592.096252	1412.916933	1631.907098	1499.6829	1333.846063
SORD	263.4896012	365.7833896	289.2828486	272.2039121	270.4328588	281.3733966	407.2950109	376.0805977	361.3939168	339.2181105
SORL1	2.481423227	1.028262594	1.33946592	7.308752332	0	215.3090146	0	0	0	0
SORT1	1.214662907	1.804198654	1.153888962	1.239196343	0.803151628	0	0	0	1.844021617	1.763401128
SOS1	1480.59249	1006.950252	932.0760345	844.8578551	948.4890537	1037.6201	922.4773888	544.3448041	1032.689258	997.6840699
SOS2	640.7874811	736.8365257	682.778361	854.4613343	1049.994602	815.0369023	769.9360001	591.5204805	803.065259	895.6011087
SOST	3126.834148	3963.69855	5264.043624	3725.292107	4081.584201	2451.650478	2722.274445	2271.426975	2907.895894	2738.272435
SOSTDC1	602.7327142	538.5425665	621.0485187	629.1843684	676.0783387	483.2704689	520.5224489	1047.068832	631.7802647	595.5461218
SOWAHA	464.0167575	461.1640034	476.9051594	407.2486561	321.1920594	470.5795955	442.0982098	1099.880898	357.0133295	363.8436258
SOWAHB	222.6436165	259.1854108	339.7749896	182.2023382	225.0490465	156.8056347	184.7820521	395.6958324	316.9409102	213.2979013
SOWAHC	62.29088337	72.76127144	57.41933872	63.45665784	42.76575142	42.79393472	47.04707676	78.15293166	72.84857516	42.36899963
SOX10	134.9708391	82.28104644	35.12868935	261.2476776	75.90058791	48.07985571	57.20401722	0	42.71638673	30.16536463
SOX11	13.70444231	3.707480331	4.934470178	5.008300402	0	4.674691426	6.369594431	0	7.721695069	8.992000446
SOX12	180.5193959	264.6712791	192.8257485	243.5022386	332.3428091	314.6244433	268.8901377	237.0612797	157.132046	268.5262968
SOX13	482.2476719	580.2992527	702.8420106	575.8515785	588.5445748	651.951013	708.3996933	1042.206806	582.6177231	630.4956521
SOX15	0	1.564394079	0	0	0	11.56692951	0.393110497	0	0.392979859	1.811140765
SOX17	2255.493866	3708.839907	3362.794223	3254.173924	3893.334758	5896.324849	6066.676609	5010.891792	3353.283172	5599.989211
SOX18	180.8258844	129.2429707	132.9983497	180.9172312	175.6545988	51.50629876	76.70569016	52.85253772	69.82584176	66.49339241
SOX2	37.03028211	34.28385054	34.47610501	31.18062822	21.98032253	106.9196912	79.54750431	78.98775659	82.01757081	82.63904096
SOX21	337.4030076	282.4892907	220.8554931	280.4934731	240.3248229	299.6451915	272.3872919	290.477171	346.7784203	290.7927209
SOX30	12.80737542	4.79973548	1.915728941	13.62733064	13.31863103	8.659115136	2.761792464	0	2.756391245	4.235799871
SOX4	869.3740634	1342.775026	986.3482623	1264.549408	2156.778826	1783.693854	1573.280511	1642.972538	926.0778071	1583.946769
SOX5	4.705935349	1.371353542	0.638281595	7.154961026	9.993673258	0.784891504	0	0	0.689380878	0.530068507
SOX6	2697.958918	3621.373158	3608.158597	3293.841497	3455.142789	4348.468676	3955.400481	3542.366971	2945.414495	3951.533667
SOX7	17.67346215	48.83573085	13.7466483	40.45482464	54.65917267	55.49784499	107.1324551	186.0324843	14.07377352	31.7665906
SOX8	1863.992596	1553.217988	1806.367476	1495.971886	1489.324524	1481.000022	1670.370486	1545.700094	1822.97066	1328.56218
SOX9	3680.57969	2609.681431	3148.698013	2252.450449	1733.126156	1358.543243	1866.268603	1899.441454	2204.786501	2189.028827
SP1	775.9654526	874.1285366	868.5470958	735.6850848	921.6614057	1017.072967	1032.900213	771.9993756	998.0887927	1084.67611
SP100	22.54945938	0	0	0	0	6.195127457	0	0	0	98.64783062
SP110	20.97795034	18.14658178	16.98664229	16.88844886	11.18338181	10.98890453	39.85070509	35.62584179	15.12906844	20.77236751
SP140	165.3674305	22.96528864	63.62818107	259.1894706	122.1150864	896.3836337	17.34487236	0	2.160410992	55.41855083
SP2	2598.202114	16420.35903	2209.940704	16077.43504	25892.82568	33508.11002	28155.36776	19420.84937	6097.36719	18115.88027
SP3	917.0629921	1084.157028	1035.980737	1147.314897	1406.547402	1900.671116	1402.036045	1172.736045	956.2214375	1395.001754
SP4	320.4028748	458.4785783	331.9220652	252.2632599	380.8451441	444.97884	295.2222647	348.0769816	1868.393918	640.8793617
SP5	151.1659922	161.8193939	205.6621944	183.4582482	161.1225559	93.00602397	120.6125498	197.894026	174.3106582	183.6389612
SP6	870.980953	593.5482183	666.8621885	726.4972445	662.4450213	573.7837479	684.3220095	664.3841483	731.2429991	715.4233205
SP7	351.4472191	432.4857469	576.4288292	728.692804	463.4679083	201.0141376	243.6169068	419.4253215	261.1397345	249.5732561
SP9	27.0014216	124.792858	77.28667245	49.25587983	98.53289836	313.79388	276.9448409	197.9446766	137.1000956	288.3906152
SPA17	1709.97259	1793.045464	1936.245947	1668.875545	2300.803056	1718.451725	1841.355138	2013.290439	1970.6359	1991.687116
SPAAR	2588.287357	2665.072405	3371.265195	2627.483142	3055.349681	2689.316209	2763.17597	2553.076551	2565.483339	2459.868115
SPACA1	4.576972327	6.512438629	4.970200597	0.562935188	4.592714096	5.475512749	5.36515419	0	2.991440267	5.05516337
SPACA6	259.444313	0	0.638545138	381.6607263	163.1614163	9.443369318	0	0	0	0
SPACA9	36.37696544	39.37484282	28.22821051	43.90977591	22.36502408	38.08904329	47.5133738	40.26669704	53.67196867	45.12373755
SPAG1	113.365544	100.8115835	184.2929206	125.8121851	133.1878542	182.0522982	193.7777451	197.8822677	228.0986095	93.16827987
SPAG16	23.87601149	57.59957911	41.71579292	33.51718384	30.19751893	60.06230595	27.50625241	0	22.49918509	28.61546574
SPAG17	0.627844948	2.551992335	4.380879992	1.809758999	3.712885981	3.664933563	1.924247405	0	3.175994779	3.65040614
SPAG4	34.6024812	38.71366892	28.37117041	28.68529276	19.16334208	42.74199735	36.64709293	0	22.88768638	39.83288906
SPAG5	171.8635455	267.5208866	323.0257869	388.1429609	441.2146682	98.57532892	160.3293685	88.48416467	179.6412111	167.1310219
SPAG6	10427.03517	10104.71814	11160.43937	9228.589818	9890.497851	9429.714133	10447.14081	9789.381342	11344.7838	9815.24577
SPAG7	1375.560009	979.1969551	1209.057965	1038.612588	643.8354055	1330.798947	1501.691286	1297.512356	1852.546994	1137.327167
SPAG8	0	3.513925557	1.854721074	0.665336878	2.047780743	5.645459258	1.416195969	0	2.119000255	0.542773427
SPAG9	2.49160001	7.11841488	1.182165416	4.815490117	2.46734928	0	5.130632596	0	5.106135441	6.869538972
SPARC	2.696399873	2.057029404	1.27716162	0.64889708	1.331853454	3.936138138	0.690404168	0	2.067280348	8.471454043
SPARCL1	4765.087201	4152.40513	4252.912315	4125.294362	3788.757903	3703.294216	3996.933679	3790.371934	4078.778616	3675.361118
SPART	791.2526808	950.7158653	833.0525519	1075.061138	1359.229807	843.4610798	825.2189488	1173.667973	791.5085413	967.9024303
SPAST	0	38.23754858	5.939928722	0.491564991	15.84787216	4.218765908	5.914451412	0	0	1.45401521
SPATA1	1583.995668	1603.476093	1543.028347	1520.934505	1304.262264	1728.887294	1709.377486	1788.071632	1580.353933	1438.023892
SPATA13	1040.501784	838.9126458	610.4942514	746.3598784	763.3537896	779.0431086	1056.099897	662.5575418	1000.914732	894.9570073
SPATA17	2392.723454	2744.883441	3027.357961	2872.213938	3267.514529	3607.868643	2641.495402	2536.743735	2759.165408	3125.393674
SPATA18	2.01901573	35.65520627	17.23684432	12.34674666	10.65788701	23.57474861	157.1190356	0	12.40679245	21.72292913
SPATA2	1799.688833	1519.609386	1785.827721	1383.351298	1242.169819	1505.008277	1756.18791	1758.32134	2019.943687	1614.345847
SPATA20	17.37684505	48.53247165	26.49996487	20.97134655	18.84470603	144.6200466	24.39507138	39.98252223	19.50197553	42.80589793
SPATA21	45.17444594	0	0	118.0767815	35.29276718	0	0	0	0	0
SPATA22	47.88973488	71.31029976	50.45307132	47.34449404	51.27092137	50.41565268	46.9038314	0	66.83587144	66.16659019
SPATA24	1207.22345	970.6806013	1143.976613	1007.378134	972.9460798	1059.529459	1114.210977	890.6508165	1096.543737	1095.741089
SPATA25	457.3593056	565.7021288	477.1630735	712.5359902	746.8042327	685.8033526	610.2734326	167.3532866	431.0493283	662.7295114
SPATA2L	1565.754565	2244.144467	1652.800846	2293.499041	1720.62167	1171.512653	1208.550171	1137.627329	1517.865982	1231.080155
SPATA33	521.2541293	430.8708419	472.7345227	356.0478682	255.4060961	305.6375449	275.991134	917.4977198	472.2291684	361.1634036
SPATA4	584.9173484	1101.890189	888.9423152	926.0686387	1115.101411	1485.193386	1090.577078	1462.368159	902.43024	1000.572723
SPATA46	1795.066616	1810.75755	3164.55039	2195.552002	1993.106382	1060.4695	973.8733187	701.4093245	1762.2558	1161.98527
SPATA5	0.769077559	6.027565214	0.363984047	1.10845735	0.758884462	2.245573563	0	0	1.570604227	0.301616168
SPATA6	740.1058487	481.0911309	937.9204127	492.0875445	514.6334366	1376.815755	1338.360284	1151.102232	1464.397476	1085.942642
SPATA6L	417.9103523	250.6816252	328.75119	218.74443	215.5482805	302.8697069	397.9766222	436.2443168	477.5225001	366.1119715
SPATA7	5700.159738	4865.290804	6385.708018	4454.383535	3866.514659	4001.035606	4868.53776	4663.649516	5328.340074	4331.948613
SPATA9	116.4142173	101.9478898	98.94321858	92.67295644	94.46457618	95.07598061	67.73440331	0	85.22465119	93.28637767
SPATC1	873.5000076	962.4017501	928.5310635	1153.299843	912.2419299	1199.086954	1035.656347	759.8616607	738.8059132	876.8168742
SPATS1	45.67084168	26.7374987	14.79111949	31.07366102	22.89313183	39.18097525	9.85220194	59.3723108	10.80349338	22.85369905
SPATS2	2083.246061	954.4620747	2499.822511	2018.98555	2566.049053	643.5890943	907.2261614	592.7941627	921.3911486	588.8932643
SPATS2L	2597.02879	2637.459869	3217.965721	2962.194897	3641.816066	2825.659852	2890.014433	2663.90594	2985.940638	2984.627822
SPC24	1.34823579	4.799735142	5.10866986	3.244409264	0.665923591	1.574501204	2.761502412	0	3.445453069	3.17675975
SPC25	915.7027759	1598.66675	1344.20526	1444.788077	1701.472205	2188.455029	2006.296841	1539.174342	1493.129013	1969.981224
SPCS1	241.1278836	304.7252478	454.5756847	275.8137707	319.3037139	152.4632606	338.328146	376.68525	328.3464938	376.4989199
SPCS2	2331.732475	2630.412811	2868.836143	2507.250142	2132.517425	1551.997357	1796.797316	1866.781596	2204.685866	1791.543416
SPCS3	844.6678813	1077.955605	1299.732614	1055.996075	1074.995598	1113.410231	926.0069487	893.3120449	1053.08054	1198.125836
SPDEF	56.54222649	732.0183946	111.6899624	330.3117581	117.7425632	1099.357982	426.6182602	2669.428308	132.7499507	491.2654465
SPDL1	14.57126262	17.99905053	11.23503743	19.7489248	37.36167139	30.88497359	22.54592178	89.59728277	18.78949566	30.53501564
SPDYA	237.7948113	267.1255575	223.7205627	231.797522	237.2299003	276.5008506	242.1123087	511.1732187	269.2946944	226.3995708
SPECC1	0	0.800292499	0	0	1.554592134	4.592079872	7.044190633	0	0	5.381809274
SPECC1L	1.856521406	10.64393997	0	3.567122955	1.831732343	9.215303253	6.614483324	0	0.947750338	2.548003635
SPECC1L-ADORA2A	115.4584974	94.99343857	108.5039172	116.7432763	129.9811429	132.5271181	117.0337112	69.07656269	101.1261271	130.5556876
SPEF1	47.224356	241.0599584	122.5996379	104.3520369	333.4875518	1349.724484	1644.715264	989.1614837	1308.980441	1476.381285
SPEF2	3.051182355	3.761688601	0.327080378	3.697329689	5.759151468	10.17017892	22.19177679	59.6503224	4.407073577	7.65880777
SPEG	305.4841275	311.3152515	284.6240527	219.9035714	282.3744049	389.2593729	525.5324478	329.820075	274.6801421	339.676516
SPEM1	1474.736253	1198.026104	1550.411023	1463.035422	1094.750543	1324.992748	1329.158855	1266.520105	1197.765472	1072.96226
SPEN	2.021910952	9.59947237	0.638559663	5.841065113	3.995696428	20.46359836	12.43099521	39.53133341	6.89113952	17.47378679
SPG11	282.790221	327.9835199	305.828347	216.1484937	302.425237	376.4737725	250.5982215	439.2399333	274.9320942	291.9317663
SPG21	2.023753216	4.71836948	1.462285294	5.450989371	2.122393286	9.445114067	1.158882709	0	0	0.442893954
SPG7	1628.767317	1569.126758	1513.187797	1894.386523	1913.704464	1482.976068	1499.439214	1228.874824	1561.729515	1544.184307
SPHK1	138.7763191	141.8612311	140.9806152	126.27959	149.5810296	135.5919305	129.9324632	141.9235793	167.2204501	154.8987883
SPHK2	13.09404897	6.867284724	0	10.82659333	8.487852644	15.05839078	15.07734552	0	14.21379883	7.711878253
SPHKAP	11.38542095	36.01408235	1.268348416	36.71218326	38.35040229	107.9386122	63.02341408	196.4025454	26.00052684	62.14735742
SPI1	725.4836547	1138.868144	617.699435	1109.915301	586.2047394	1250.103681	1615.654485	1759.784633	1266.935184	1381.559219
SPIB	198.0347481	399.9737708	365.7835898	498.1698411	324.9862063	548.3832093	522.5310981	632.0808238	389.2735107	472.4023201
SPIC	521.4930471	563.8576919	790.7035388	493.9003291	486.9801182	574.3469579	612.0956567	481.5384536	635.4863968	441.0695646
SPICE1	13.52813934	7.441236805	16.40631819	7.047004922	6.625585234	5.825160883	10.00235939	0	5.609421346	3.352931872
SPIDR	1053.238051	943.6058417	1124.280298	961.8437618	845.9846547	871.0919211	986.219549	919.7238698	1009.291372	894.6685317
SPIN1	1374.069419	2147.163661	1617.255496	2005.88319	3230.277873	3292.109447	2752.792143	2075.580937	1706.890917	2799.391949
SPIN4	224.8835292	360.6277571	275.3642796	359.9108985	645.1191926	341.0672028	471.4020526	235.0785525	293.3392098	383.9152827
SPINDOC	2370.469658	1745.549703	2476.901773	2258.748921	1552.384662	2076.068116	1796.387694	2050.811956	1809.385916	1522.278609
SPINK2	272.8314103	343.2891159	373.0352719	308.5627781	419.37245	133.7790156	183.0377683	140.8554823	219.072769	190.2483699
SPINK5	214.19334	158.9524969	161.9859529	214.7966681	210.6566301	132.9292769	196.6170188	34.44964938	165.6252795	149.8181823
SPINK8	28.06364744	10.02194222	7.415068722	44.14615721	22.62538888	37.17188983	15.1813042	0	4.532690887	12.77240925
SPINK9	997.5746371	848.0607512	1372.552676	2062.978494	1390.908541	19743.24382	1964.273546	1260.881463	293.3363586	857.8063786
SPINT1	24.2627931	23.99868105	35.75930603	59.708966	53.94195621	13.37996138	2.071850917	0	5.512916475	9.001669311
SPINT2	70.79619119	60.23110285	36.28236074	67.96881339	60.24146657	63.28916971	68.15433133	215.7125192	80.63679522	62.07356426
SPIRE1	1343.354132	1572.871717	1554.851474	1567.378339	2039.309209	1936.676692	1534.747856	1293.057892	1622.686266	1720.27114
SPIRE2	5.393227017	8.913793329	11.49461128	16.22129292	11.3205955	9.447552902	4.141914449	0	2.067255002	3.706137699
SPN	28.99628074	50.05436221	62.58462525	74.60049672	72.58158493	86.62776601	14.4907247	79.10179901	6.201510428	8.99961697
SPNS1	180.695389	264.9609421	209.8583862	268.6894255	242.9784624	197.8002148	143.1349875	258.5892567	206.789879	209.1617178
SPNS2	108.1517704	103.6869972	84.96293559	96.15801488	99.31043241	96.91663802	85.08912749	63.1146581	97.29395654	100.9887728
SPNS3	1849.448939	1332.987991	2267.0859	1269.426875	2051.269883	3621.056763	2923.379279	2259.624805	2293.674504	2141.688576
SPO11	1145.980152	2474.479599	1135.556292	2414.894072	3543.524202	3870.000397	2779.762316	2727.533909	1393.58303	2690.175186
SPOCD1	488.7514811	483.1138763	537.9287805	486.2810098	402.31738	461.1028492	434.1761972	250.4875468	508.16121	530.3377576
SPOCK1	2001.822016	1732.852901	2225.580105	1667.544427	1419.147347	1959.733987	1748.522777	1684.501113	1571.473058	1531.77503
SPOCK2	636.5196104	679.9994024	593.8474322	683.1593544	725.2066016	718.0788554	607.4513247	610.4728948	973.5355118	747.4016997
SPOCK3	517.0298	530.191536	459.1211627	675.152053	520.631995	436.8816809	428.7526175	302.0500501	559.0150147	473.5198291
SPON1	180.0837222	146.087653	121.8369361	178.4488813	123.8888466	229.2156655	115.9670132	79.11843757	66.85677909	119.5273831
SPON2	2.940873927	4.6247347	5.881418025	5.682693621	6.635926133	3.584127362	9.090596834	0	8.086915643	8.310396289
SPOPL	1253.669106	765.741881	1422.946835	957.8984946	614.3683818	818.5532107	1118.073356	477.3101052	970.1536814	894.3467447
SPOUT1	1662.164916	1931.630996	1543.553454	1941.603143	1715.590496	2903.333018	2336.728213	2746.088373	1520.629424	1883.315321
SPP1	29.37481036	22.86680598	31.95016261	21.2986419	26.5136484	39.23140359	45.97319904	133.7295055	52.12827494	53.46746616
SPPL2A	131.0697045	120.3152379	160.6378657	205.7992234	148.6916406	64.02246113	75.39623249	0	51.10134842	62.09727017
SPPL2B	0	4.799731295	5.109224422	0.648520375	1.33169806	1.575592929	1.379395757	0	0.689023189	1.058638718
SPPL3	167.2003943	388.2104607	572.5346677	358.7176646	415.0389896	442.8245848	341.4854019	390.2956602	230.299528	322.6618677
SPR	713.3690049	803.5077139	886.1260607	685.5310182	639.7027389	694.7643237	703.3703516	385.0756895	804.7372948	898.4167831
SPRED1	0	0	1.537698992	0	2.091316072	3.071726855	2.239876503	0	1.055418751	0.426503138
SPRED2	284.2991531	179.2280416	170.5983049	158.354054	210.7509111	155.9432244	224.7388661	102.1513763	224.5520527	155.1500449
SPRED3	911.8820484	968.610913	1115.091357	999.7305314	794.9902908	981.0072503	877.7738411	646.3442006	837.4919729	847.8850779
SPRN	550.4724608	471.7456134	505.0751943	599.1885813	668.6478547	443.759992	410.409958	316.1652485	480.3341704	480.3235189
SPRR3	93.67650689	63.7679269	28.09634791	236.8996187	97.22959893	68.47004339	36.60563877	39.52924504	12.40416101	29.12367933
SPRTN	522.7834848	694.9667264	762.8231344	625.7108591	739.1724171	624.1093272	510.1525537	705.2353925	607.470709	606.6062608
SPRY1	27.88356983	94.32380845	83.49602135	34.51952423	35.30813466	25.90296809	108.9858586	159.0347555	101.3768803	77.31363871
SPRY2	518.8351792	571.2724357	373.3295672	1199.587074	509.4268357	111.5710089	133.0139857	0	225.4243237	161.3261269
SPRY3	423.5332182	104.44591	83.91013703	53.14169525	45.42260044	73.00831774	96.68267144	77.17677378	82.06286835	37.73112443
SPRY4	2041.49775	1278.787605	1421.834474	1000.97644	1298.157787	1258.745594	1071.372717	631.9361054	1224.738751	1172.280188
SPRYD3	0	5.303353668	6.733330992	4.013377167	1.545046846	7.919694182	1.600758686	0	3.197628992	6.550888954
SPRYD4	737.8530568	836.6520758	830.1053847	868.2089235	850.711578	1311.558981	1386.25572	1058.34559	1375.963604	1280.919911
SPRYD7	79.92792556	157.7880266	210.6661587	118.5156199	124.2948115	153.2422194	284.7319727	234.3946053	277.6561962	239.9762436
SPSB1	216.9017882	204.4956365	172.9312672	159.4455273	167.453648	143.4057857	168.5093249	165.3639631	172.8578549	184.7690452
SPSB2	2.023834149	2.057027387	0	1.296926117	0	2.363649305	0.689590482	0	0	0
SPSB3	2.024028622	5.485405538	5.74807106	7.780897198	7.32408413	33.0945802	23.44257572	79.13901309	22.04807051	31.22726378
SPSB4	854.6040309	893.2607509	1020.345973	799.7941632	818.1061339	1004.359703	987.7536305	1571.956564	893.0708901	987.9741505
SPTAN1	408.7280147	291.3254008	365.8794675	386.0828923	379.1781119	286.5747373	394.1525208	218.7023765	501.6162441	449.8002858
SPTB	3441.351187	2387.335058	2865.78423	2866.676919	2839.842995	1575.15766	1714.748912	1861.513149	1685.01093	1940.342035
SPTBN1	3.332926658	0	0.637286821	9.167611977	4.670794083	0	0	0	0	0
SPTBN2	45.49356006	55.00220278	47.77415611	46.77828832	64.42422964	58.26159611	53.62135191	76.44430987	46.83156225	52.10960817
SPTBN4	140.843035	51.85181492	82.89777082	72.4553806	82.19309821	44.19200687	56.55235127	0	73.14558632	35.46274315
SPTBN5	1824.450334	1886.979294	1770.426834	1690.297051	1631.919114	1811.671463	1712.50341	1899.45713	2013.242875	1983.667588
SPTLC1	20.23152587	353.8088811	17.24293172	314.5980477	512.7252754	1012.055596	741.6980131	553.7520263	81.99676764	418.733283
SPTLC2	2468.888256	2170.024072	1786.798443	2360.193205	2206.523484	711.5140472	742.336939	426.1460868	1306.067449	879.9912205
SPTLC3	622.0418422	629.0270459	730.3790731	614.3746855	527.3482221	578.1537756	695.2378118	1265.180223	768.9046442	625.4477778
SPTSSA	1739.888021	1595.568373	1645.738268	1818.203512	1812.521429	941.1585491	964.5723946	830.6178259	1016.34859	1030.693141
SPTSSB	9806.275366	8915.395633	9465.285158	9464.046958	12622.27447	7939.12238	7440.137797	7082.862123	7991.47851	7910.165938
SPTY2D1	0.650532604	2.668444425	3.102125862	1.573113754	1.297742675	70.61293599	5.443705271	0	3.356700155	11.18393229
SPX	8.053266339	6.856680019	1.276182228	0.651451274	5.331630264	1.56675602	0	0	0	3.713229278
SQLE	67.35972763	55.36435607	47.42209827	99.19835324	65.98916799	58.5880613	46.24561658	0	42.7333275	24.94843408
