,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000005580_Adcy9,483.1530653,-0.717823238,0.249741898,-2.87426036,0.00404975,0.038631456
ENSMUSG00000022221_Ripk3,117.5409103,1.018552995,0.354448918,2.873624221,0.004057915,0.038689245
ENSMUSG00000027332_Ivd,1995.367883,-0.585856248,0.20405813,-2.871026244,0.004091416,0.038951205
ENSMUSG00000027438_Napb,261.2221063,-0.767985809,0.267572223,-2.870200055,0.004102122,0.038951839
ENSMUSG00000049892_Rasd1,132.389941,-0.967531194,0.33705081,-2.870579642,0.0040972,0.038951839
ENSMUSG00000067006_Serpinb5,164.490979,4.350078153,1.517282977,2.86701836,0.00414359,0.039220999
ENSMUSG00000085472_Gm15691,103.9736234,1.375366366,0.479857981,2.866194626,0.004154388,0.039282707
ENSMUSG00000024645_Timm21,424.022017,-0.585254076,0.204208821,-2.865958845,0.004157483,0.039291744
ENSMUSG00000028444_Cntfr,144.7105012,-1.005102521,0.350848351,-2.864777669,0.004173021,0.03939804
ENSMUSG00000024526_Cidea,656.4032356,-1.249549124,0.436220545,-2.864489397,0.004176821,0.039413654
ENSMUSG00000031647_Mfap3l,527.7248512,0.996538914,0.348038362,2.863301932,0.004192508,0.039521064
ENSMUSG00000060798_Intu,384.7820287,-0.626599096,0.219149137,-2.859235969,0.004246628,0.039908303
ENSMUSG00000028076_Cd1d1,224.6139011,-0.945359581,0.330776888,-2.857997686,0.004263235,0.040023407
ENSMUSG00000023921_Mmut,1288.673758,-0.618017655,0.216325139,-2.856892447,0.004278108,0.040101528
ENSMUSG00000056632_Dsg3,146.1626425,5.251702143,1.838229039,2.856935687,0.004277525,0.040101528
ENSMUSG00000025932_Eya1,363.561024,-1.045695513,0.366326259,-2.854546974,0.004309826,0.040316521
ENSMUSG00000034839_Larp6,183.856257,-0.633257569,0.221936125,-2.853332555,0.004326332,0.040390182
ENSMUSG00000030793_Pycard,421.4998565,0.7302644,0.256005282,2.852536458,0.004337184,0.040469362
ENSMUSG00000048779_P2ry6,174.9351326,0.70576052,0.24759146,2.850504291,0.004364996,0.040690543
ENSMUSG00000030098_Grip2,114.0900651,-1.304349096,0.457727098,-2.849621751,0.004377125,0.040774244
ENSMUSG00000036561_Ppp6r2,852.6577492,-0.608083162,0.213531736,-2.847741385,0.004403069,0.040938508
ENSMUSG00000022707_Gbe1,1156.56413,-0.642991419,0.225885447,-2.846537607,0.004419751,0.041072816
ENSMUSG00000039676_Capsl,216.9047119,0.693561525,0.243710851,2.845837694,0.004429477,0.041142376
ENSMUSG00000026207_Speg,1437.766015,-0.87701168,0.30822541,-2.845358139,0.004436151,0.041183544
ENSMUSG00000037712_Fermt2,2035.927994,-0.651346608,0.228955044,-2.844866825,0.004442999,0.041205454
ENSMUSG00000087150_BC064078,114.5112253,1.060347207,0.372775219,2.84446807,0.004448564,0.041236239
ENSMUSG00000021123_Rdh12,125.0001946,1.577783797,0.554780657,2.843977663,0.004455417,0.041278923
ENSMUSG00000005683_Cs,7707.970009,-0.648475343,0.228048992,-2.843579087,0.004460994,0.041309746
ENSMUSG00000015890_Amdhd1,438.8103299,0.683366165,0.240364307,2.843043429,0.004468498,0.041316733
ENSMUSG00000042787_Exog,155.924607,0.652213321,0.229380845,2.843364366,0.004464,0.041316733
ENSMUSG00000035948_Acss3,262.0527655,-0.840854586,0.295828256,-2.842374142,0.004477891,0.041382742
ENSMUSG00000032184_Lysmd2,239.3998246,0.706814343,0.248733445,2.841653811,0.00448802,0.041455486
ENSMUSG00000025481_Urah,105.3040608,1.090578221,0.384521874,2.836192927,0.004565486,0.041997934
ENSMUSG00000021638_Ocln,555.76906,0.599571694,0.211496796,2.834897295,0.004584042,0.042130512
ENSMUSG00000034799_Unc13a,152.7854983,-1.067406392,0.376731684,-2.83333321,0.004606534,0.042273755
ENSMUSG00000035451_Foxa1,106.0082101,-1.554327633,0.549124592,-2.830555497,0.004646725,0.042536296
ENSMUSG00000066861_Oas1g,110.287083,0.691784939,0.244716168,2.826886939,0.004700292,0.042941026
ENSMUSG00000031465_Angpt2,129.7044657,1.187240427,0.420382483,2.824191003,0.004740013,0.043196454
ENSMUSG00000064345_mt-Nd2,113721.3934,-0.87941204,0.311478205,-2.823350165,0.004752463,0.043288435
ENSMUSG00000064125_Prr36,164.9845815,-1.02271153,0.362259967,-2.823142562,0.004755542,0.043295002
ENSMUSG00000058070_Eml1,797.1978159,-0.758175061,0.26859675,-2.822726117,0.004761723,0.043329792
ENSMUSG00000026853_Crat,3070.349257,-0.84096591,0.298062939,-2.82143735,0.004780897,0.043439693
ENSMUSG00000034586_Hid1,936.7415285,-0.624455563,0.221348596,-2.821140837,0.004785319,0.043442088
ENSMUSG00000053626_Tll1,109.4005301,0.667980477,0.236900258,2.819669689,0.004807311,0.043614943
ENSMUSG00000038967_Pdk2,3495.974469,-0.665323316,0.235982129,-2.819380091,0.00481165,0.043632759
ENSMUSG00000022186_Oxct1,3513.144222,-0.78004313,0.276741436,-2.818671257,0.004822288,0.043707637
ENSMUSG00000035686_Thrsp,2481.105908,-1.092670477,0.388108034,-2.815377115,0.004872003,0.044040138
ENSMUSG00000073421_H2-Ab1,4147.423002,0.627483869,0.222884479,2.815287413,0.004873363,0.044040138
ENSMUSG00000026077_Npas2,499.9922709,0.795995838,0.28295806,2.813123036,0.004906287,0.044250568
ENSMUSG00000037411_Serpine1,155.2110456,1.024719089,0.364572089,2.810744762,0.004942698,0.04451337
ENSMUSG00000064351_mt-Co1,503081.2841,-0.701684044,0.249802377,-2.808956639,0.004970234,0.044689053
ENSMUSG00000018168_Ikzf3,111.5712403,1.066129566,0.380156904,2.804446148,0.005040311,0.045170925
ENSMUSG00000087141_Plcxd2,128.2017047,0.831674665,0.296915628,2.801047123,0.005093708,0.04547193
ENSMUSG00000005410_Mcm5,147.0479226,0.691381845,0.246996383,2.799157768,0.00512361,0.045648848
ENSMUSG00000010461_Eya4,291.8839983,-1.022698355,0.365707564,-2.796492215,0.005166066,0.045806114
ENSMUSG00000046718_Bst2,412.4472356,0.588012463,0.210213632,2.797213761,0.005154542,0.045806114
ENSMUSG00000030589_Rasgrp4,119.6869865,0.693515629,0.248023029,2.796174337,0.00517115,0.045829065
ENSMUSG00000018581_Dnah11,179.2034398,1.216080412,0.435237334,2.794062726,0.005205038,0.046018351
ENSMUSG00000022383_Ppara,131.138048,-1.050979287,0.376387749,-2.79227815,0.005233834,0.046228428
ENSMUSG00000046949_Nqo2,606.5394164,-0.583699706,0.209156079,-2.790737466,0.005258811,0.046382105
ENSMUSG00000061126_Cyp4f39,127.1580822,1.539634807,0.551801748,2.790195597,0.005267621,0.046415221
ENSMUSG00000020889_Nr1d1,2200.964351,-0.604123411,0.216700286,-2.78782932,0.005306249,0.046666022
ENSMUSG00000039763_Dnajc28,280.4690476,-0.801450714,0.287602851,-2.786657754,0.005325469,0.046757489
ENSMUSG00000028108_Ecm1,1367.254403,0.940863429,0.337818523,2.785114982,0.005350874,0.046901245
ENSMUSG00000033327_Tnxb,2046.172914,-0.709907262,0.255214696,-2.781608083,0.005409032,0.047275606
ENSMUSG00000040714_Klc3,355.4475927,0.750060107,0.269895718,2.779073753,0.005451415,0.047491693
ENSMUSG00000013766_Ly6g6e,134.6910785,0.983615969,0.354257169,2.776559108,0.005493764,0.047788724
ENSMUSG00000026303_Mlph,1059.413104,-0.624850353,0.225083865,-2.776077945,0.005501902,0.047814207
ENSMUSG00000039238_Zfp750,511.9369776,0.701215715,0.252804455,2.773747461,0.005541468,0.048021695
ENSMUSG00000028926_Cdk14,338.102748,-0.807096927,0.291122128,-2.772365438,0.005565052,0.048180601
ENSMUSG00000030772_Dkk3,369.3605662,0.906437057,0.327082304,2.771281249,0.005583618,0.048273055
ENSMUSG00000022947_Cbr3,305.2300479,0.757710594,0.274017164,2.765193917,0.005688897,0.04892984
ENSMUSG00000040212_Emp3,282.3318285,0.712873012,0.257877833,2.764382673,0.005703061,0.049028705
ENSMUSG00000025888_Casp1,130.8473741,0.842903968,0.304955981,2.76401848,0.005709431,0.049060493
ENSMUSG00000042743_Sgtb,183.7088583,0.915601137,0.331506433,2.761940787,0.00574589,0.049304568
ENSMUSG00000028044_Cks1b,148.5188366,0.604313154,0.218965249,2.75985873,0.005782636,0.04950514
ENSMUSG00000042359_Osbpl6,468.3537707,-1.778987347,0.644740821,-2.759228652,0.005793798,0.049576661
ENSMUSG00000005950_P2rx5,113.6682703,-1.208729056,0.438125437,-2.758865282,0.005800244,0.049608701
ENSMUSG00000042029_Ncapg2,136.4474486,0.586391708,0.212590094,2.758320943,0.005809912,0.04966826
ENSMUSG00000035208_Slfn8,127.2706786,0.624688625,0.226605897,2.756718311,0.005838462,0.049819556
ENSMUSG00000025372_Baiap2,964.0253376,0.863959934,0.31345978,2.756206667,0.005847604,0.049874383
ENSMUSG00000045103_Dmd,934.6827401,-0.669215965,0.242885145,-2.755277464,0.005864238,0.049961759
ENSMUSG00000028328_Tmod1,2415.262408,-1.011240337,0.367079246,-2.754828413,0.005872292,0.049968908
ENSMUSG00000021823_Vcl,2188.000387,0.755264583,0.274195503,2.754474724,0.005878643,0.049972773
ENSMUSG00000051985_Igfn1,2759.359468,-0.860033025,0.312268297,-2.754147739,0.00588452,0.049980313
