"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Kalrn",621.1249,-0.205768,0.2262086,-0.9096383,0.3630133,0.6673447
"Gm36266",99.75484,-0.2528262,0.2779384,-0.9096484,0.363008,0.6673447
"Gm45091",7.109131,0.6559146,0.7208908,0.9098668,0.3628927,0.6673447
"Gm42528",27.96028,-0.3831298,0.4213,-0.9093991,0.3631395,0.6675006
"Cdh17",7.577102,0.9845307,1.083092,0.9090003,0.36335,0.6678206
"Arhgap4",182.8635,-0.2293209,0.2523118,-0.9088789,0.3634141,0.6678667
"Dpp6",14.96437,-0.7941084,0.8737844,-0.908815,0.3634478,0.6678667
"Cops4",988.5116,-0.1512785,0.1665115,-0.9085172,0.363605,0.6680239
"Lrrc40",525.1034,-0.2311022,0.2543735,-0.9085151,0.3636061,0.6680239
"Mmp28",69.78572,-0.2513066,0.2767758,-0.9079789,0.3638894,0.6684106
"Gm49391",42.01401,0.4805995,0.5292841,0.908018,0.3638687,0.6684106
"Gm10561",8.263043,-0.8049405,0.8870571,-0.9074281,0.3641804,0.6688783
"Gm10401",68.18,0.2962654,0.3265445,0.9072742,0.3642618,0.6689059
"4933406C10Rik",7.327418,-0.5839282,0.6436159,-0.907262,0.3642683,0.6689059
"Dcn",12528.9,-0.216309,0.2384644,-0.9070911,0.3643586,0.668918
"Calu",6125.478,0.08664053,0.09550695,0.9071646,0.3643198,0.668918
"Fbxo48",4.893223,0.6977763,0.7694039,0.906905,0.364457,0.668918
"Gm32200",88.02642,-0.2950126,0.3252904,-0.9069205,0.3644488,0.668918
"Gm8437",59.92868,-0.38423,0.4236307,-0.9069928,0.3644106,0.668918
"Rpusd1",183.9572,0.1854295,0.2045284,0.9066196,0.364608,0.6691282
"B230377A18Rik",15.08645,0.5382001,0.5937061,0.9065092,0.3646664,0.6691685
"Pcsk4",78.04561,-0.298238,0.3290554,-0.9063456,0.3647529,0.6692179
"Ttc33",480.0621,-0.1717738,0.1895426,-0.9062541,0.3648014,0.6692179
"C630043F03Rik",107.6017,0.227379,0.2509005,0.9062517,0.3648026,0.6692179
"Setd1a",1217.675,-0.2130741,0.2352015,-0.9059215,0.3649774,0.6694716
"Agap2",132.9222,-0.1928932,0.2129643,-0.9057537,0.3650662,0.6695676
"Rnps1",1355.685,0.09384927,0.1036287,0.9056302,0.3651316,0.6696207
"Pnpt1",501.2599,-0.1468854,0.1622129,-0.9055099,0.3651953,0.6696706
"Nup35",297.367,0.1543117,0.1704311,0.9054202,0.3652428,0.669687
"Ttc21b",325.5501,-0.1943407,0.2146568,-0.9053553,0.3652772,0.669687
"Cdr2l",175.4523,-0.1909607,0.2109642,-0.9051808,0.3653696,0.6697896
"Vps4a",1007.422,-0.1557793,0.1721452,-0.9049298,0.3655026,0.6699664
"Nctc1",371.0915,-0.6284697,0.6946014,-0.9047919,0.3655756,0.6700335
"Slc25a26",181.2898,-0.2311028,0.2554934,-0.9045353,0.3657116,0.6701489
"Gm48161",14.28583,0.6007616,0.6641651,0.9045366,0.3657109,0.6701489
"Wdr37",668.6667,-0.1440479,0.1593795,-0.9038046,0.366099,0.6705475
"Cenpc1",368.6173,0.1565034,0.1731653,0.9037807,0.3661117,0.6705475
"Elf2",1085.911,-0.1031764,0.114146,-0.903899,0.366049,0.6705475
"Mettl7a3",5.82556,-1.051748,1.163659,-0.9038286,0.3660863,0.6705475
"5430400D12Rik",7.799156,-0.6480213,0.7168198,-0.9040225,0.3659835,0.6705475
"Psmd2",3257.033,-0.1204719,0.1333138,-0.9036719,0.3661694,0.6705863
"Setbp1",1065.685,-0.2268523,0.2510853,-0.903487,0.3662675,0.670699
"Nipsnap1",313.529,-0.2100111,0.2325198,-0.9031965,0.3664216,0.6709144
"A930017M01Rik",7.185109,-1.05747,1.171001,-0.9030475,0.3665007,0.6709922
"Orc5",334.8466,-0.1378298,0.1526699,-0.9027963,0.366634,0.6710356
"Nip7",315.1704,0.1851354,0.2050667,0.9028057,0.366629,0.6710356
"Rfx3",176.7763,-0.2108749,0.2335694,-0.902836,0.3666129,0.6710356
"Selenoo",492.4496,0.1391274,0.1541213,0.9027138,0.3666778,0.6710365
"Gm17709",32.86711,0.3633545,0.4025385,0.9026577,0.3667076,0.6710365
"Gm28370",108.9156,-0.2219618,0.2459614,-0.9024253,0.366831,0.6711954
"Slitrk2",38.30212,-0.3823712,0.4237667,-0.9023154,0.3668894,0.6712285
"Gpr137c",293.8157,0.2424236,0.2686868,0.9022536,0.3669222,0.6712285
"Nanp",81.50754,0.2555192,0.2832521,0.9020912,0.3670084,0.6713195
"Utp4",450.5825,-0.1428515,0.1584243,-0.9017019,0.3672153,0.6715347
"Plekhd1os",30.67484,0.3545326,0.3931775,0.9017115,0.3672101,0.6715347
"Fbxl22",27.4208,-0.419624,0.4653888,-0.9016632,0.3672358,0.6715347
"Gm16485",17.82565,-0.4688975,0.5203091,-0.9011903,0.3674871,0.6719273
"Pbld2",31.52278,-0.398648,0.4424708,-0.9009591,0.3676101,0.6720814
"Gm38182",8.775711,-1.313408,1.457893,-0.9008942,0.3676446,0.6720814
"Lrif1",623.5592,-0.1433594,0.1591525,-0.9007676,0.3677119,0.6720836
"2310016G11Rik",4.874523,0.812003,0.9014701,0.9007542,0.367719,0.6720836
"Mitd1",197.6202,0.1655728,0.1838333,0.9006682,0.3677648,0.6721003
"1700066M21Rik",141.2948,-0.1820961,0.202246,-0.9003692,0.3679238,0.6723241
"Bcap29",413.9387,-0.1494166,0.1661605,-0.8992304,0.36853,0.672822
"Des",15038.91,-0.6081882,0.6764356,-0.8991073,0.3685955,0.672822
"Zswim6",416.5987,0.2037869,0.2266912,0.8989626,0.3686726,0.672822
"Rhbdd3",202.9136,-0.2400938,0.2668589,-0.8997032,0.3682782,0.672822
"Siah2",195.5166,-0.2685413,0.2987171,-0.898982,0.3686623,0.672822
"Eea1",1060.985,0.1514344,0.1683384,0.8995829,0.3683423,0.672822
"Card19",566.0898,0.181485,0.2018653,0.8990398,0.3686315,0.672822
"Ankfn1",14.21363,0.5045868,0.5610231,0.8994045,0.3684372,0.672822
"Gm7984",14.87132,-0.6371339,0.7087272,-0.8989832,0.3686616,0.672822
"Esrp2",1333.316,0.2080521,0.231306,0.8994673,0.3684038,0.672822
"Ttc39aos1",10.65039,-0.5224144,0.581112,-0.8989909,0.3686575,0.672822
"Gm26602",23.77606,-0.4019346,0.446829,-0.8995266,0.3683722,0.672822
"Gm50322",9.588181,0.5396823,0.6000323,0.8994221,0.3684279,0.672822
"E2f4",684.9458,0.1827954,0.2033652,0.8988529,0.368731,0.6728602
"Rc3h2",1067.269,0.1518745,0.1689774,0.8987857,0.3687668,0.6728602
"Arpp19",1163.074,0.1303056,0.1450036,0.8986365,0.3688463,0.6729383
"Nexmif",93.22868,-0.2691644,0.2996061,-0.8983942,0.3689754,0.673107
"Zfc3h1",1169.211,0.129027,0.1436551,0.8981726,0.3690935,0.6731744
"Prrxl1",6.461341,0.5724019,0.6372757,0.8982014,0.3690782,0.6731744
"Peg10",84.55705,0.3784905,0.421426,0.8981187,0.3691223,0.6731744
"Anapc15",206.8216,0.1757866,0.1957435,0.8980459,0.3691611,0.6731783
"Zwint",1170.246,0.09647862,0.1074504,0.8978899,0.3692443,0.6731962
"Romo1",502.2156,0.2021461,0.2251298,0.8979094,0.3692339,0.6731962
"Gnaq",1416.151,0.1542608,0.1718395,0.8977028,0.369344,0.6733112
"Klf7",935.7017,-0.1759634,0.1960354,-0.8976105,0.3693932,0.6733341
"Tfe3",859.201,0.1189922,0.1325968,0.8973988,0.3695062,0.6733395
"Cyb561",1358.967,0.1115203,0.1242534,0.8975232,0.3694398,0.6733395
"Esyt1",2094.51,-0.08672267,0.09663109,-0.8974614,0.3694728,0.6733395
"Rest",778.2537,0.1743136,0.1943697,0.8968144,0.369818,0.6735782
"Zc3h12c",247.7865,0.1826921,0.2037101,0.8968239,0.3698129,0.6735782
"Dhrs3",1460.963,0.1817355,0.202637,0.8968527,0.3697975,0.6735782
"Nudt10",140.1972,0.2016957,0.2249036,0.8968095,0.3698206,0.6735782
"Gm12264",20.31591,0.36493,0.4068473,0.8969703,0.3697348,0.6735782
"Akt3",1051.566,0.1629167,0.181698,0.8966346,0.3699139,0.67363
"Rad52",290.2593,-0.1713524,0.1911096,-0.8966187,0.3699224,0.67363
"Xpc",688.9604,0.1259179,0.1405005,0.8962095,0.3701409,0.6737176
"Cnot7",1101.842,-0.1334431,0.1488887,-0.8962613,0.3701132,0.6737176
"Tsga10",161.7032,-0.1694703,0.18907,-0.8963363,0.3700732,0.6737176
"Itpa",494.8721,0.1444494,0.1611871,0.89616,0.3701673,0.6737176
"Gm13415",10.98536,0.5317439,0.5933511,0.8961707,0.3701616,0.6737176
"Gm40477",5.776129,-0.9240616,1.031185,-0.8961163,0.3701906,0.6737176
"Kcnj8",243.9904,-0.1859187,0.207602,-0.8955532,0.3704914,0.6741982
"Sptlc2",2167.997,0.1505255,0.168104,0.8954305,0.370557,0.6742507
"Cops7b",286.9338,0.1379655,0.1541015,0.8952899,0.3706322,0.6743206
"Jund",4033.566,0.1832524,0.2047268,0.8951069,0.3707299,0.6744317
"Vwa3b",32.49529,-0.6438399,0.7193841,-0.8949877,0.3707937,0.6744809
"Ldlrad4",265.429,0.1552296,0.1734955,0.8947183,0.3709377,0.674676
"Ncoa6",1203.998,0.1548739,0.173155,0.8944234,0.3710954,0.674896
"Plekha3",711.0435,0.1377728,0.1541006,0.8940448,0.3712979,0.6751306
"Nedd8",1131.153,0.1552713,0.1736664,0.8940781,0.3712801,0.6751306
"Zmynd10",24.864,-0.4819102,0.539349,-0.8935034,0.3715876,0.6754567
"Cnih1",1011.07,0.1401224,0.1568207,0.8935197,0.3715789,0.6754567
"Klk1b11",8.223866,-0.7931452,0.8876387,-0.893545,0.3715654,0.6754567
"Taok1",1965.909,0.1331894,0.1490977,0.8933028,0.371695,0.6755182
"Nyx",7.397137,0.594016,0.664958,0.8933136,0.3716892,0.6755182
"Cldn9",45.21712,0.4812429,0.5389199,0.8929766,0.3718697,0.6757019
"Gm10814",15.98722,-0.4485351,0.502264,-0.8930266,0.3718429,0.6757019
"Gm9484",9.870215,-0.5262858,0.5894633,-0.8928219,0.3719525,0.6757662
"Gm6210",9.869113,0.5649949,0.6328539,0.8927731,0.3719787,0.6757662
"4930594M22Rik",10.06587,-0.682164,0.7642435,-0.8926002,0.3720713,0.6758675
"1700012D14Rik",69.36314,-0.2800766,0.3138482,-0.8923952,0.3721812,0.6760003
"1190005I06Rik",48.17328,0.3373732,0.3781507,0.892166,0.372304,0.6760707
"Zrsr1",564.7113,-0.1181498,0.1324326,-0.8921497,0.3723127,0.6760707
"2610001J05Rik",486.1847,0.1491396,0.167175,0.8921167,0.3723304,0.6760707
"Orm3",6.233529,-0.6743902,0.7562179,-0.8917935,0.3725036,0.6762563
"Gm18519",4.789073,0.7461534,0.8366932,0.8917885,0.3725063,0.6762563
"Caml",443.375,0.1348761,0.1512875,0.8915222,0.3726491,0.6763819
"Mturn",1588.473,-0.2157152,0.2419506,-0.8915673,0.3726249,0.6763819
"Smarca4",2107.571,0.101532,0.1139043,0.8913793,0.3727257,0.6763873
"Ctu1",204.9012,0.1627426,0.1825719,0.8913891,0.3727205,0.6763873
"Gpsm1",678.2532,0.133876,0.1502561,0.8909857,0.3729369,0.6766367
"Zfp609",929.5131,-0.2092813,0.2349137,-0.8908859,0.3729904,0.6766367
"Gm11632",9.286874,-1.228112,1.378686,-0.8907842,0.3730449,0.6766367
"Gm28941",4.814084,-0.6736978,0.7563014,-0.8907796,0.3730474,0.6766367
"A530088E08Rik",9.100845,-0.5872593,0.6592579,-0.8907884,0.3730427,0.6766367
"Rbbp8nl",91.17798,-0.3393264,0.380979,-0.8906696,0.3731064,0.6766769
"Tubg2",40.34451,-0.3156306,0.354406,-0.8905905,0.3731489,0.6766871
"P3h3",277.1166,-0.1818897,0.2042648,-0.8904605,0.3732187,0.6767468
"Lin7a",16.72677,-0.482279,0.5418385,-0.890079,0.3734235,0.6769844
"Iqcc",278.7846,0.1490941,0.1675013,0.8901069,0.3734085,0.6769844
"Dok7",94.83004,-0.5108989,0.5740741,-0.8899528,0.3734912,0.6770404
"Mrpl40",421.3297,0.1586834,0.1783773,0.8895937,0.3736841,0.677196
"Ift74",296.5827,-0.1633061,0.1835873,-0.8895282,0.3737193,0.677196
"Rrm1",639.863,0.1789491,0.2011511,0.8896257,0.3736669,0.677196
"Cpsf7",1655.148,-0.1388524,0.1560985,-0.8895183,0.3737246,0.677196
"Trabd",1206.495,0.1278735,0.1437722,0.8894174,0.3737788,0.6772274
"Zfp654",462.0819,-0.1107471,0.12454,-0.8892492,0.3738691,0.6773243
"Gpr82",7.902818,0.8586153,0.9656611,0.8891477,0.3739237,0.6773563
"Ippk",293.9783,-0.1671954,0.188127,-0.888737,0.3741444,0.6775556
"Thap1",144.7358,-0.2179951,0.2452826,-0.8887509,0.374137,0.6775556
"D530033B14Rik",4.731685,-0.9151639,1.029595,-0.8888581,0.3740793,0.6775556
"Tnfsf13b",75.62426,0.3076867,0.3463041,0.8884871,0.3742788,0.6777321
"Arg2",811.8621,0.1809085,0.2036319,0.8884094,0.3743206,0.6777409
"Prdm5",115.3612,-0.1655695,0.1864646,-0.8879404,0.3745728,0.6781308
"Gm41293",5.523429,0.7043377,0.7933139,0.8878424,0.3746255,0.6781594
"Traf6",712.5656,0.1554122,0.1750843,0.8876423,0.3747332,0.6782874
"Slc7a5",81.48696,-0.3248514,0.3660483,-0.887455,0.374834,0.678403
"Vdr",1562.341,-0.3690046,0.4158616,-0.8873255,0.3749037,0.6784622
"Pttg1ip",3328.453,0.1228463,0.1384693,0.8871732,0.3749856,0.6785118
"Gm15411",13.55511,-0.5418173,0.6107479,-0.8871373,0.375005,0.6785118
"Glt8d2",38.24862,0.3708204,0.4180461,0.8870322,0.3750616,0.6785162
"Mlf2",2980.365,0.1338977,0.1509564,0.8869956,0.3750813,0.6785162
"Fam76a",729.7793,-0.1180995,0.1331809,-0.8867603,0.375208,0.6786116
"Mphosph10",372.5281,0.1539847,0.1736374,0.8868172,0.3751773,0.6786116
"Ndufa6",1675.493,-0.1941967,0.2190595,-0.8865018,0.3753472,0.6786629
"Tepsin",332.3141,0.1779992,0.2007883,0.886502,0.3753471,0.6786629
"Gm10658",7.340116,0.6562712,0.7402267,0.8865813,0.3753043,0.6786629
"Lage3",306.3158,0.1822499,0.2057126,0.8859439,0.3756477,0.6786666
"Med10",489.9058,0.1336327,0.1508525,0.8858501,0.3756983,0.6786666
"Rab29",187.0348,0.1895697,0.2138849,0.8863166,0.3754469,0.6786666
"Sf3b6",714.2664,0.1456606,0.1644457,0.8857676,0.3757428,0.6786666
"Usp38",584.8277,-0.1219318,0.1376036,-0.8861089,0.3755588,0.6786666
"Prrc2c",2210.452,0.1606176,0.1813505,0.8856749,0.3757927,0.6786666
"Fgf11",153.4892,-0.1932906,0.218233,-0.8857077,0.3757751,0.6786666
"Tns1",16554.9,-0.2042978,0.2304728,-0.8864291,0.3753864,0.6786666
"Klhdc3",932.215,-0.1446522,0.1632828,-0.8858995,0.3756717,0.6786666
"2810454H06Rik",26.16596,-0.3383832,0.3819793,-0.885868,0.3756886,0.6786666
"Gm43075",6.866031,-0.5758005,0.6499565,-0.8859062,0.3756681,0.6786666
"Gm45051",28.07163,-0.3970985,0.4482489,-0.8858883,0.3756777,0.6786666
"Pvalb",15300.45,-0.6199387,0.7001186,-0.8854766,0.3758996,0.6787261
"Zbtb41",514.6566,0.1191224,0.1345225,0.8855205,0.375876,0.6787261
"D830036C21Rik",7.126411,-0.8378195,0.9467873,-0.8849078,0.3762063,0.6792132
"Kcnab3",31.3604,-0.4140823,0.4681066,-0.8845899,0.3763779,0.6793892
"Gm26642",50.59646,0.296096,0.3347246,0.8845957,0.3763747,0.6793892
"Gatm",188.5031,-0.1815352,0.205259,-0.8844203,0.3764694,0.6794876
"Gm10433",12.43525,-0.5769806,0.6524762,-0.8842937,0.3765377,0.6795442
"Pias1",1127.393,-0.1337856,0.1513625,-0.8838756,0.3767634,0.679751
"Decr2",553.326,0.1586518,0.1794889,0.8839085,0.3767456,0.679751
"Sirt5",329.0642,-0.1660542,0.1878516,-0.8839648,0.3767152,0.679751
"Lta4h",871.348,0.1128946,0.1277752,0.8835407,0.3769442,0.6800105
"Pspc1",462.103,0.2164436,0.2449974,0.8834523,0.3769919,0.6800297
"Chrm3",30.54213,-0.6211526,0.7032326,-0.8832818,0.3770841,0.6801291
"Zfp189",104.2835,-0.2215307,0.2508373,-0.8831651,0.3771471,0.6801585
"Adh7",344.5057,0.9753159,1.104491,0.883046,0.3772114,0.6801585
"Gprin2",45.48543,-0.3825237,0.4331758,-0.883068,0.3771995,0.6801585
"Rasgef1c",6.61214,-0.6969762,0.7895674,-0.8827317,0.3773812,0.680265
"Fam110a",240.957,0.172928,0.1959134,0.8826757,0.3774115,0.680265
"Rexo4",668.2957,-0.1528212,0.1731367,-0.8826624,0.3774187,0.680265
"C030037D09Rik",67.61929,-0.2403915,0.2723299,-0.8827215,0.3773868,0.680265
"Hcfc2",526.4348,-0.2172367,0.2461445,-0.8825575,0.3774754,0.6803004
"Zfp318",604.9083,-0.1992892,0.2258656,-0.882335,0.3775957,0.6804191
"Gm10461",34.13589,-0.3348472,0.3795219,-0.8822869,0.3776217,0.6804191
"Gm7240",28.89588,-0.4257174,0.4825469,-0.88223,0.3776524,0.6804191
"Kcnd1",31.20415,-0.3373575,0.3826345,-0.8816703,0.3779551,0.6808977
"Tmem156",6.474734,0.5734163,0.6504449,0.8815754,0.3780064,0.6809233
"Tmem196",5.869177,0.9667214,1.096882,0.8813356,0.3781362,0.6810235
"Gm44974",6.174952,0.7771766,0.8817967,0.8813557,0.3781253,0.6810235
"D6Wsu163e",288.3451,-0.2048859,0.2324976,-0.8812388,0.3781886,0.6810509
"Abcd1",632.5994,-0.132008,0.1498399,-0.8809936,0.3783213,0.6811111
"Trpc2",12.21401,-0.786633,0.8928648,-0.8810214,0.3783062,0.6811111
"Gm20342",153.7961,-0.2355773,0.2674062,-0.8809715,0.3783332,0.6811111
"Magoh",473.1211,0.1760342,0.1998803,0.8806981,0.3784812,0.681244
"Smpx",2124.856,-0.6111409,0.6938992,-0.8807343,0.3784616,0.681244
"Atp23",64.44748,0.3222715,0.3661418,0.8801821,0.3787607,0.6813673
"Itga8",118.939,-0.3099579,0.3522155,-0.8800234,0.3788466,0.6813673
"Rbm6",1341.184,0.1372916,0.1560003,0.8800726,0.37882,0.6813673
"Apeh",1120.182,0.1336596,0.1518673,0.8801079,0.3788009,0.6813673
"Ticam2",72.57188,0.3535052,0.4016363,0.8801625,0.3787713,0.6813673
"Pilrb2",20.22167,0.4472041,0.5080754,0.8801925,0.378755,0.6813673
"2310010J17Rik",41.92466,-0.3039065,0.3453228,-0.8800649,0.3788242,0.6813673
"9330136K24Rik",26.60941,-0.4486641,0.509631,-0.8803706,0.3786586,0.6813673
"Cd164l2",58.43658,-0.2870356,0.3262447,-0.8798168,0.3789586,0.6815019
"Exosc1",271.5697,0.1323916,0.1504939,0.8797138,0.3790144,0.6815356
"Sirt1",550.3034,-0.1812066,0.2060331,-0.8795025,0.3791289,0.6816747
"D030028A08Rik",56.25408,0.330686,0.3761807,0.8790615,0.3793679,0.6820378
"Thoc1",789.9473,0.1224337,0.1393228,0.8787773,0.379522,0.6821962
"Crabp1",7.022867,0.783218,0.8912745,0.8787619,0.3795304,0.6821962
"Fgd6",288.9426,0.2071048,0.2357973,0.8783173,0.3797715,0.6825629
"Tbc1d22b",516.1359,-0.1025754,0.1168011,-0.8782057,0.3798321,0.6826049
"Gm42715",456.1502,-0.2853403,0.3249411,-0.8781292,0.3798736,0.6826127
"Denn2b",2000.958,0.1427317,0.1625677,0.8779829,0.379953,0.6826404
"Prkag2os2",22.63941,-0.6197767,0.7059251,-0.8779638,0.3799634,0.6826404
"Prlr",6199.414,-0.1957607,0.2230101,-0.8778107,0.3800465,0.6827139
"Bphl",550.2561,0.1328757,0.151382,0.8777514,0.3800786,0.6827139
"Fam110b",185.5166,0.2067225,0.2356423,0.8772727,0.3803385,0.6830471
"Gm49863",5.674983,-0.5762957,0.6568947,-0.8773029,0.3803221,0.6830471
"Gm38162",16.34976,0.497508,0.5671829,0.8771562,0.3804018,0.6830939
"Cenpn",27.29944,0.3877375,0.4420741,0.8770872,0.3804393,0.6830944
"Dlk2",10.42139,0.8131095,0.9271323,0.8770156,0.3804782,0.6830974
"Pianp",37.68798,0.2852264,0.3252982,0.8768151,0.3805871,0.6831269
"Zfp60",426.9468,-0.1627927,0.1856616,-0.8768251,0.3805816,0.6831269
"Cisd1",1023.584,-0.2437495,0.2780054,-0.8767799,0.3806062,0.6831269
"Vps54",1311.22,0.1022678,0.1167109,0.8762493,0.3808945,0.683444
"Nrp1",1314.828,0.1553702,0.1772878,0.8763731,0.3808272,0.683444
"Safb2",1822.709,-0.1612678,0.184038,-0.8762744,0.3808809,0.683444
"Gmpr",1274.553,-0.1928575,0.2201331,-0.8760954,0.3809782,0.6834606
"Atf2",1122.145,-0.1334403,0.1523013,-0.87616,0.380943,0.6834606
"Cmtr1",1008.843,-0.1699432,0.1940169,-0.8759193,0.3810739,0.6835655
"Tfcp2",365.3549,-0.1396949,0.1595751,-0.8754178,0.3813466,0.6835872
"Sdr39u1",750.5087,-0.1835864,0.2096905,-0.8755111,0.3812959,0.6835872
"Spg11",611.5568,0.1489227,0.1701092,0.8754533,0.3813273,0.6835872
"Tmem273",40.39469,0.3294003,0.3761583,0.875696,0.3811953,0.6835872
"Sh3rf2",288.4238,-0.2585528,0.2953399,-0.8754416,0.3813337,0.6835872
"Gm12993",6.08905,-1.096998,1.252713,-0.8756977,0.3811944,0.6835872
"Gm26881",19.96159,-0.6036011,0.6894025,-0.8755425,0.3812788,0.6835872
"Tsr3",255.953,0.1491287,0.170436,0.8749838,0.3815827,0.6837749
"L3mbtl2",558.6779,-0.1116179,0.127588,-0.8748308,0.381666,0.6837749
"Zfp263",627.2055,0.1176466,0.1344433,0.8750646,0.3815387,0.6837749
"Kcnk4",9.713173,-0.7189248,0.8218666,-0.8747463,0.3817119,0.6837749
"Lmo2",280.7024,0.2025306,0.2314835,0.8749243,0.3816151,0.6837749
"Cdk5rap2",609.134,0.130953,0.149696,0.8747925,0.3816868,0.6837749
"Septin2",3040.961,0.1167195,0.1333805,0.875087,0.3815266,0.6837749
"Ilk",2158.389,0.1050282,0.1201426,0.8741956,0.3820118,0.6842452
"Dnajb3",11.11006,0.5295142,0.6059372,0.8738765,0.3821855,0.6844897
"Dennd11",426.5398,-0.1886712,0.2159523,-0.8736709,0.3822975,0.684539
"Rsrp1",9192.935,-0.111395,0.1274932,-0.8737329,0.3822637,0.684539
"Tmppe",90.29575,0.2857095,0.3270407,0.8736206,0.3823249,0.684539
"Fiz1",512.2365,-0.1227789,0.1405698,-0.8734377,0.3824245,0.6846506
"Fbxo2",249.8665,-0.3144149,0.3600028,-0.8733679,0.3824626,0.684652
"Scnn1g",305.3514,0.2211742,0.2534667,0.8725967,0.3828829,0.685251
"Ccdc3",159.6555,-0.249264,0.2856735,-0.8725487,0.3829091,0.685251
"Nadsyn1",176.4484,-0.1787607,0.2048454,-0.8726616,0.3828475,0.685251
"Nek10",24.16451,-0.5181339,0.5939146,-0.8724047,0.3829877,0.6852579
"Gm26569",35.92435,0.5138463,0.5889734,0.8724439,0.3829663,0.6852579
"Cmss1",156.0863,-0.2173105,0.2491234,-0.8723006,0.3830444,0.6852927
"Zfp512b",1227.268,-0.1975318,0.2265672,-0.8718467,0.383292,0.6854146
"Pola1",169.76,0.171856,0.1970598,0.8721005,0.3831535,0.6854146
"Cacybp",1634.426,0.1244664,0.1427455,0.8719464,0.3832376,0.6854146
"Mrps18b",558.6906,0.1584309,0.1817215,0.8718336,0.3832992,0.6854146
"Taf7",236.0009,-0.1964023,0.2252266,-0.8720207,0.3831971,0.6854146
"Uvssa",486.3687,-0.1878511,0.2154849,-0.8717597,0.3833395,0.6854199
"Has1",10.42689,-0.5713764,0.6556033,-0.8715276,0.3834661,0.6855796
"Nsun4",334.8875,-0.1301645,0.1493921,-0.8712943,0.3835935,0.6856483
"Cdc16",937.9564,0.1031267,0.1183754,0.8711837,0.3836539,0.6856483
"Txk",5.809125,0.6481104,0.7439402,0.8711862,0.3836525,0.6856483
"Gm26513",8.555481,-0.5059144,0.5806375,-0.8713086,0.3835857,0.6856483
"Syt3",115.4646,-0.2725256,0.3129877,-0.870723,0.3839054,0.6858788
"Htra4",25.73366,0.505002,0.5799517,0.8707655,0.3838822,0.6858788
"Fzd7",2094.504,-0.1350616,0.1550926,-0.8708446,0.383839,0.6858788
"Zfp937",75.54929,0.2070186,0.2377683,0.8706738,0.3839323,0.6858788
"Cma1",73.92287,0.7021935,0.8065703,0.8705917,0.3839771,0.6858824
"Lyve1",349.5905,0.2536149,0.2913328,0.8705334,0.384009,0.6858824
"Tespa1",12.58949,0.5807064,0.6673298,0.870194,0.3841944,0.6861469
"Oga",2974.823,0.1385294,0.1592456,0.8699103,0.3843494,0.6862197
"Dhx15",2113.322,0.1009083,0.1160002,0.869897,0.3843567,0.6862197
"Eri2",180.0085,0.1661819,0.1910741,0.8697249,0.3844508,0.6862197
"Cebpg",1337.288,-0.1302307,0.1497396,-0.869714,0.3844567,0.6862197
"Zfp942",362.9478,-0.1347492,0.1548786,-0.8700309,0.3842835,0.6862197
"2900076A07Rik",172.0147,-0.2285166,0.2627586,-0.8696825,0.3844739,0.6862197
"Ppp1ccb",67.70997,-0.3142714,0.3613808,-0.8696407,0.3844968,0.6862197
"Gm44037",29.31091,-0.3961222,0.4555633,-0.8695218,0.3845618,0.6862691
"Ofd1",304.2146,-0.125076,0.1439126,-0.869111,0.3847864,0.6866031
"Polr2c",874.9738,0.1827686,0.210319,0.8690068,0.3848434,0.6866381
"Rcor3",608.0483,-0.1539992,0.1772545,-0.8688027,0.384955,0.6867705
"Aqp9",9.77727,0.5670584,0.6527447,0.8687291,0.3849953,0.6867757
"Tnnc2",21285.97,-0.6143728,0.7076531,-0.8681836,0.3852938,0.6870531
"Ercc3",659.7789,0.08888321,0.1023738,0.8682222,0.3852727,0.6870531
"Sptan1",5938.052,0.1185467,0.1365282,0.8682951,0.3852328,0.6870531
"Ttc9c",641.8315,-0.1287702,0.1483235,-0.8681714,0.3853005,0.6870531
"Gm14703",9.265381,-0.5940768,0.6843647,-0.8680704,0.3853558,0.687085
"Slc46a3",132.3846,-0.2337941,0.2693884,-0.86787,0.3854655,0.6871472
"Cenpb",3373.844,0.1317156,0.1517649,0.8678925,0.3854532,0.6871472
"1810062G17Rik",18.89076,-0.434935,0.5013427,-0.8675403,0.385646,0.6873597
"Ncs1",1047.258,0.2239379,0.258137,0.8675156,0.3856596,0.6873597
"Relb",799.1397,-0.1726349,0.1990428,-0.8673258,0.3857636,0.6874123
"Ppp2r5c",2160.639,-0.09025748,0.1040642,-0.8673249,0.385764,0.6874123
"Ist1",1989.447,0.1225327,0.141288,0.8672548,0.3858024,0.6874141
"Lix1",25.51665,-0.4123404,0.4755508,-0.8670795,0.3858984,0.6874518
"Csnk2a1",2378.436,-0.09891397,0.1140734,-0.867108,0.3858828,0.6874518
"Hacd4",246.5333,0.1957954,0.2258875,0.8667828,0.386061,0.6875413
"Lilra5",71.37206,0.241052,0.2780879,0.8668195,0.3860409,0.6875413
"Gm7609",24.30149,0.5625002,0.6488745,0.8668859,0.3860045,0.6875413
"Smg5",1422.715,-0.1079137,0.1245188,-0.8666455,0.3861362,0.6876086
"Maea",1717.217,0.1053524,0.1216369,0.8661225,0.386423,0.6880525
